circuit_id,sample_id,fault_type,faulted_components,component_values,design_values,node_voltages,branch_currents,success
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__wrong_component_type_2,wrong_component_type,R4,"{""R1"": 994.435195, ""R2"": 2037.698941, ""R3"": 2943.662117, ""R4"": 8.56e-06}","{""R1"": 1000, ""R2"": 2000, ""R3"": 3000, ""R4"": 1500}","{""a"": 10.0, ""b"": 10.0, ""in"": 10.0}","{""R1"": -1.7863e-18, ""R2"": 0.0, ""R3"": 0.0}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__wrong_component_type_3,wrong_component_type,R3,"{""R1"": 1002.412415, ""R2"": 1997.711367, ""R3"": 3.67e-06, ""R4"": 1484.527418}","{""R1"": 1000, ""R2"": 2000, ""R3"": 3000, ""R4"": 1500}","{""a"": 7.764793, ""b"": 3.310241, ""in"": 10.0}","{""R1"": 0.002229828, ""R2"": 0.002229828, ""R4"": 0.002229828}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__wrong_component_type_4,wrong_component_type,R1,"{""R1"": 5.59e-06, ""R2"": 2013.002492, ""R3"": 3010.376225, ""R4"": 1515.965942}","{""R1"": 1000, ""R2"": 2000, ""R3"": 3000, ""R4"": 1500}","{""a"": 0.0, ""b"": 0.0, ""in"": 10.0}","{""R2"": 0.0, ""R3"": 0.0, ""R4"": 0.0}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__wrong_component_type_5,wrong_component_type,R1,"{""R1"": 3.74e-06, ""R2"": 1994.959676, ""R3"": 2942.459566, ""R4"": 1505.682578}","{""R1"": 1000, ""R2"": 2000, ""R3"": 3000, ""R4"": 1500}","{""a"": 0.0, ""b"": 0.0, ""in"": 10.0}","{""R2"": 0.0, ""R3"": 0.0, ""R4"": 0.0}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__wrong_component_type_6,wrong_component_type,R1,"{""R1"": 6.36e-06, ""R2"": 2007.810115, ""R3"": 2971.613038, ""R4"": 1498.264508}","{""R1"": 1000, ""R2"": 2000, ""R3"": 3000, ""R4"": 1500}","{""a"": 0.0, ""b"": 0.0, ""in"": 10.0}","{""R2"": 0.0, ""R3"": 0.0, ""R4"": 0.0}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__wrong_component_type_7,wrong_component_type,R2,"{""R1"": 1015.327564, ""R2"": 1.62e-06, ""R3"": 2964.471747, ""R4"": 1499.512197}","{""R1"": 1000, ""R2"": 2000, ""R3"": 3000, ""R4"": 1500}","{""a"": 8.14698, ""b"": 2.73668, ""in"": 10.0}","{""R1"": 0.001825047, ""R3"": 0.001825047, ""R4"": 0.001825047}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__wrong_component_type_8,wrong_component_type,R3,"{""R1"": 991.477378, ""R2"": 1975.375881, ""R3"": 3.7e-06, ""R4"": 1484.482913}","{""R1"": 1000, ""R2"": 2000, ""R3"": 3000, ""R4"": 1500}","{""a"": 7.77263, ""b"": 3.334915, ""in"": 10.0}","{""R1"": 0.002246516, ""R2"": 0.002246516, ""R4"": 0.002246516}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__wrong_component_type_9,wrong_component_type,R1,"{""R1"": 4.03e-06, ""R2"": 2008.537788, ""R3"": 3044.652211, ""R4"": 1522.638629}","{""R1"": 1000, ""R2"": 2000, ""R3"": 3000, ""R4"": 1500}","{""a"": 0.0, ""b"": 0.0, ""in"": 10.0}","{""R2"": 0.0, ""R3"": 0.0, ""R4"": 0.0}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__wrong_component_type_10,wrong_component_type,R4,"{""R1"": 998.742339, ""R2"": 2021.935606, ""R3"": 2983.427396, ""R4"": 1.89e-06}","{""R1"": 1000, ""R2"": 2000, ""R3"": 3000, ""R4"": 1500}","{""a"": 10.0, ""b"": 10.0, ""in"": 10.0}","{""R1"": -1.77859e-18, ""R2"": 0.0, ""R3"": 0.0}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__wrong_component_type_11,wrong_component_type,R3,"{""R1"": 1008.501015, ""R2"": 2008.518175, ""R3"": 1.61e-06, ""R4"": 1492.005121}","{""R1"": 1000, ""R2"": 2000, ""R3"": 3000, ""R4"": 1500}","{""a"": 7.763372, ""b"": 3.308931, ""in"": 10.0}","{""R1"": 0.002217775, ""R2"": 0.002217775, ""R4"": 0.002217775}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__wrong_component_type_12,wrong_component_type,R1,"{""R1"": 1.15e-06, ""R2"": 2038.33186, ""R3"": 2969.989632, ""R4"": 1514.30112}","{""R1"": 1000, ""R2"": 2000, ""R3"": 3000, ""R4"": 1500}","{""a"": 0.0, ""b"": 0.0, ""in"": 10.0}","{""R2"": 0.0, ""R3"": 0.0, ""R4"": 0.0}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__wrong_component_type_13,wrong_component_type,R3,"{""R1"": 984.663743, ""R2"": 1967.549104, ""R3"": 5.72e-06, ""R4"": 1523.69281}","{""R1"": 1000, ""R2"": 2000, ""R3"": 3000, ""R4"": 1500}","{""a"": 7.800079, ""b"": 3.404211, ""in"": 10.0}","{""R1"": 0.002234185, ""R2"": 0.002234185, ""R4"": 0.002234185}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__wrong_component_type_14,wrong_component_type,R4,"{""R1"": 991.314092, ""R2"": 2030.406605, ""R3"": 3028.092374, ""R4"": 4.44e-06}","{""R1"": 1000, ""R2"": 2000, ""R3"": 3000, ""R4"": 1500}","{""a"": 10.0, ""b"": 10.0, ""in"": 10.0}","{""R1"": 0.0, ""R2"": 0.0, ""R3"": 0.0}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__wrong_component_type_15,wrong_component_type,R4,"{""R1"": 1002.260519, ""R2"": 1972.767733, ""R3"": 2971.255114, ""R4"": 7.64e-06}","{""R1"": 1000, ""R2"": 2000, ""R3"": 3000, ""R4"": 1500}","{""a"": 10.0, ""b"": 10.0, ""in"": 10.0}","{""R1"": 0.0, ""R2"": -9.00439e-19, ""R3"": -5.97847e-19}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__wrong_component_type_16,wrong_component_type,R2,"{""R1"": 994.931504, ""R2"": 1.89e-06, ""R3"": 3057.821487, ""R4"": 1470.316676}","{""R1"": 1000, ""R2"": 2000, ""R3"": 3000, ""R4"": 1500}","{""a"": 8.19859, ""b"": 2.662137, ""in"": 10.0}","{""R1"": 0.001810587, ""R3"": 0.001810587, ""R4"": 0.001810587}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__wrong_component_type_17,wrong_component_type,R4,"{""R1"": 1018.014588, ""R2"": 1977.61916, ""R3"": 2947.752122, ""R4"": 8.03e-06}","{""R1"": 1000, ""R2"": 2000, ""R3"": 3000, ""R4"": 1500}","{""a"": 10.0, ""b"": 10.0, ""in"": 10.0}","{""R1"": 3.489846e-18, ""R2"": 0.0, ""R3"": 0.0}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__wrong_component_type_18,wrong_component_type,R2,"{""R1"": 1007.231645, ""R2"": 7.61e-06, ""R3"": 3029.015684, ""R4"": 1524.950038}","{""R1"": 1000, ""R2"": 2000, ""R3"": 3000, ""R4"": 1500}","{""a"": 8.188822, ""b"": 2.742125, ""in"": 10.0}","{""R1"": 0.001798174, ""R3"": 0.001798174, ""R4"": 0.001798174}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__wrong_component_type_19,wrong_component_type,R1,"{""R1"": 5.27e-06, ""R2"": 2006.560793, ""R3"": 3005.097144, ""R4"": 1481.830021}","{""R1"": 1000, ""R2"": 2000, ""R3"": 3000, ""R4"": 1500}","{""a"": 0.0, ""b"": 0.0, ""in"": 10.0}","{""R2"": 0.0, ""R3"": 0.0, ""R4"": 0.0}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__wrong_component_type_20,wrong_component_type,R2,"{""R1"": 1018.418891, ""R2"": 1.4e-06, ""R3"": 3043.906767, ""R4"": 1471.470655}","{""R1"": 1000, ""R2"": 2000, ""R3"": 3000, ""R4"": 1500}","{""a"": 8.159638, ""b"": 2.659062, ""in"": 10.0}","{""R1"": 0.001807078, ""R3"": 0.001807078, ""R4"": 0.001807078}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__multi_fault_1,multi_fault,R3:partial_short;R2:partial_open,"{""R1"": 1012.891185, ""R2"": 49979.999685, ""R3"": 426.008045, ""R4"": 1478.304854}","{""R1"": 1000, ""R2"": 2000, ""R3"": 3000, ""R4"": 1500}","{""a"": 6.523579, ""b"": 5.073802, ""in"": 10.0}","{""R1"": 0.003432176, ""R2"": 2.900715e-05, ""R3"": 0.003403169, ""R4"": 0.003432176}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__multi_fault_2,multi_fault,R3:partial_open;R1:partial_short,"{""R1"": 16.537805, ""R2"": 2003.549015, ""R3"": 117211.074576, ""R4"": 1499.452841}","{""R1"": 1000, ""R2"": 2000, ""R3"": 3000, ""R4"": 1500}","{""a"": 9.952558, ""b"": 4.30152, ""in"": 10.0}","{""R1"": 0.002868726, ""R2"": 0.002820514, ""R3"": 4.821249e-05, ""R4"": 0.002868726}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__multi_fault_3,multi_fault,R1:partial_open;R2:partial_short,"{""R1"": 49473.52236, ""R2"": 218.247453, ""R3"": 2949.964699, ""R4"": 1485.834921}","{""R1"": 1000, ""R2"": 2000, ""R3"": 3000, ""R4"": 1500}","{""a"": 0.3301335, ""b"": 0.2904144, ""in"": 10.0}","{""R1"": 0.0001954554, ""R2"": 0.0001819911, ""R3"": 1.346426e-05, ""R4"": 0.0001954554}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__multi_fault_4,multi_fault,R4:partial_short;R1:partial_open,"{""R1"": 22382.540767, ""R2"": 2023.722489, ""R3"": 3037.740981, ""R4"": 121.784036}","{""R1"": 1000, ""R2"": 2000, ""R3"": 3000, ""R4"": 1500}","{""a"": 0.5634167, ""b"": 0.05134472, ""in"": 10.0}","{""R1"": 0.0004216047, ""R2"": 0.0002530347, ""R3"": 0.00016857, ""R4"": 0.0004216047}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__multi_fault_5,multi_fault,R3:partial_short;R1:partial_open,"{""R1"": 35514.72646, ""R2"": 1965.905591, ""R3"": 42.395056, ""R4"": 1493.265292}","{""R1"": 1000, ""R2"": 2000, ""R3"": 3000, ""R4"": 1500}","{""a"": 0.4142474, ""b"": 0.4030461, ""in"": 10.0}","{""R1"": 0.0002699092, ""R2"": 5.697761e-06, ""R3"": 0.0002642115, ""R4"": 0.0002699092}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__multi_fault_6,multi_fault,R2:partial_open;R4:partial_short,"{""R1"": 1003.522482, ""R2"": 59364.609041, ""R3"": 3039.055018, ""R4"": 94.100991}","{""R1"": 1000, ""R2"": 2000, ""R3"": 3000, ""R4"": 1500}","{""a"": 7.484072, ""b"": 0.2359203, ""in"": 10.0}","{""R1"": 0.002507097, ""R2"": 0.0001220955, ""R3"": 0.002385002, ""R4"": 0.002507097}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__multi_fault_7,multi_fault,R1:partial_short;R2:partial_open,"{""R1"": 46.198479, ""R2"": 19025.125082, ""R3"": 2949.976425, ""R4"": 1507.303025}","{""R1"": 1000, ""R2"": 2000, ""R3"": 3000, ""R4"": 1500}","{""a"": 9.887526, ""b"": 3.669665, ""in"": 10.0}","{""R1"": 0.00243459, ""R2"": 0.0003268237, ""R3"": 0.002107766, ""R4"": 0.00243459}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__multi_fault_8,multi_fault,R4:partial_open;R2:partial_short,"{""R1"": 1001.250076, ""R2"": 287.348152, ""R3"": 3050.121656, ""R4"": 55049.378819}","{""R1"": 1000, ""R2"": 2000, ""R3"": 3000, ""R4"": 1500}","{""a"": 9.8222, ""b"": 9.775566, ""in"": 10.0}","{""R1"": 0.0001775781, ""R2"": 0.0001622891, ""R3"": 1.528905e-05, ""R4"": 0.0001775781}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__multi_fault_9,multi_fault,R3:partial_short;R1:partial_open,"{""R1"": 36252.281609, ""R2"": 2036.031807, ""R3"": 335.455221, ""R4"": 1494.737387}","{""R1"": 1000, ""R2"": 2000, ""R3"": 3000, ""R4"": 1500}","{""a"": 0.4687105, ""b"": 0.3929897, ""in"": 10.0}","{""R1"": 0.0002629156, ""R2"": 3.719034e-05, ""R3"": 0.0002257252, ""R4"": 0.0002629156}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__multi_fault_10,multi_fault,R3:partial_short;R4:partial_open,"{""R1"": 1000.958737, ""R2"": 1988.470459, ""R3"": 258.479228, ""R4"": 42511.441449}","{""R1"": 1000, ""R2"": 2000, ""R3"": 3000, ""R4"": 1500}","{""a"": 9.771163, ""b"": 9.718868, ""in"": 10.0}","{""R1"": 0.0002286177, ""R2"": 2.629918e-05, ""R3"": 0.0002023185, ""R4"": 0.0002286177}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__multi_fault_11,multi_fault,R1:partial_short;R3:partial_open,"{""R1"": 97.869868, ""R2"": 2018.980608, ""R3"": 68210.950253, ""R4"": 1490.582436}","{""R1"": 1000, ""R2"": 2000, ""R3"": 3000, ""R4"": 1500}","{""a"": 9.724263, ""b"": 4.199544, ""in"": 10.0}","{""R1"": 0.002817385, ""R2"": 0.00273639, ""R3"": 8.09946e-05, ""R4"": 0.002817385}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__multi_fault_12,multi_fault,R3:partial_short;R4:partial_open,"{""R1"": 995.634486, ""R2"": 2003.897827, ""R3"": 69.846045, ""R4"": 36385.576832}","{""R1"": 1000, ""R2"": 2000, ""R3"": 3000, ""R4"": 1500}","{""a"": 9.734134, ""b"": 9.716111, ""in"": 10.0}","{""R1"": 0.0002670319, ""R2"": 8.993938e-06, ""R3"": 0.000258038, ""R4"": 0.0002670319}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__multi_fault_13,multi_fault,R3:partial_short;R4:partial_open,"{""R1"": 995.962136, ""R2"": 2022.653671, ""R3"": 153.042304, ""R4"": 53493.471791}","{""R1"": 1000, ""R2"": 2000, ""R3"": 3000, ""R4"": 1500}","{""a"": 9.817695, ""b"": 9.791652, ""in"": 10.0}","{""R1"": 0.0001830439, ""R2"": 1.287563e-05, ""R3"": 0.0001701682, ""R4"": 0.0001830439}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__multi_fault_14,multi_fault,R2:partial_open;R4:partial_short,"{""R1"": 1014.69816, ""R2"": 71239.569099, ""R3"": 2940.874129, ""R4"": 146.618481}","{""R1"": 1000, ""R2"": 2000, ""R3"": 3000, ""R4"": 1500}","{""a"": 7.454089, ""b"": 0.3678705, ""in"": 10.0}","{""R1"": 0.002509032, ""R2"": 9.947027e-05, ""R3"": 0.002409562, ""R4"": 0.002509032}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__multi_fault_15,multi_fault,R4:partial_open;R1:partial_short,"{""R1"": 31.020444, ""R2"": 1969.499944, ""R3"": 3042.882868, ""R4"": 10343.128667}","{""R1"": 1000, ""R2"": 2000, ""R3"": 3000, ""R4"": 1500}","{""a"": 9.973188, ""b"": 8.93978, ""in"": 10.0}","{""R1"": 0.0008643207, ""R2"": 0.0005247059, ""R3"": 0.0003396148, ""R4"": 0.0008643207}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__multi_fault_16,multi_fault,R4:partial_short;R3:partial_open,"{""R1"": 1019.513939, ""R2"": 1979.358855, ""R3"": 37220.853098, ""R4"": 128.310991}","{""R1"": 1000, ""R2"": 2000, ""R3"": 3000, ""R4"": 1500}","{""a"": 6.632199, ""b"": 0.4238549, ""in"": 10.0}","{""R1"": 0.00330334, ""R2"": 0.003136543, ""R3"": 0.0001667975, ""R4"": 0.00330334}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__multi_fault_17,multi_fault,R1:partial_short;R2:partial_open,"{""R1"": 98.604337, ""R2"": 89748.825869, ""R3"": 2954.534509, ""R4"": 1499.718046}","{""R1"": 1000, ""R2"": 2000, ""R3"": 3000, ""R4"": 1500}","{""a"": 9.778849, ""b"": 3.363582, ""in"": 10.0}","{""R1"": 0.00224281, ""R2"": 7.148024e-05, ""R3"": 0.002171329, ""R4"": 0.00224281}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__multi_fault_18,multi_fault,R3:partial_open;R4:partial_short,"{""R1"": 1012.507443, ""R2"": 2030.098363, ""R3"": 87512.929052, ""R4"": 88.76821}","{""R1"": 1000, ""R2"": 2000, ""R3"": 3000, ""R4"": 1500}","{""a"": 6.718336, ""b"": 0.2877089, ""in"": 10.0}","{""R1"": 0.003241125, ""R2"": 0.003167643, ""R3"": 7.348203e-05, ""R4"": 0.003241125}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__multi_fault_19,multi_fault,R1:partial_short;R3:partial_open,"{""R1"": 133.95038, ""R2"": 2010.239767, ""R3"": 96214.671625, ""R4"": 1484.12775}","{""R1"": 1000, ""R2"": 2000, ""R3"": 3000, ""R4"": 1500}","{""a"": 9.626586, ""b"": 4.137314, ""in"": 10.0}","{""R1"": 0.002787707, ""R2"": 0.002730655, ""R3"": 5.705233e-05, ""R4"": 0.002787707}",True
series_parallel_R1R2R3R4,series_parallel_R1R2R3R4__multi_fault_20,multi_fault,R3:partial_short;R2:partial_open,"{""R1"": 994.516935, ""R2"": 44568.31077, ""R3"": 281.350583, ""R4"": 1472.916224}","{""R1"": 1000, ""R2"": 2000, ""R3"": 3000, ""R4"": 1500}","{""a"": 6.37965, ""b"": 5.361872, ""in"": 10.0}","{""R1"": 0.00364031, ""R2"": 2.283637e-05, ""R3"": 0.003617474, ""R4"": 0.00364031}",True
multisource_5R_network,multisource_5R_network__normal_1,normal,,"{""R1"": 2003.801121, ""R2"": 1997.873534, ""R3"": 1013.636278, ""R4"": 1470.038664, ""R5"": 3933.470106, ""I1"": 5}","{""R1"": 2000, ""R2"": 2000, ""R3"": 1000, ""R4"": 1500, ""R5"": 4000}","{""A"": 10.0, ""B"": 15.0, ""C"": 2613.218}","{""R1"": 0.004990515, ""R2"": -0.00250266, ""R3"": -2.5682, ""R4"": -1.76745, ""R5"": 0.6643543}",True
multisource_5R_network,multisource_5R_network__normal_2,normal,,"{""R1"": 2026.590665, ""R2"": 2006.577884, ""R3"": 988.127095, ""R4"": 1477.948047, ""R5"": 3947.454679, ""I1"": 5}","{""R1"": 2000, ""R2"": 2000, ""R3"": 1000, ""R4"": 1500, ""R5"": 4000}","{""A"": 10.0, ""B"": 15.0, ""C"": 2585.16}","{""R1"": 0.004934396, ""R2"": -0.0024918, ""R3"": -2.6061, ""R4"": -1.73901, ""R5"": 0.6548928}",True
multisource_5R_network,multisource_5R_network__normal_3,normal,,"{""R1"": 1965.452126, ""R2"": 2017.603136, ""R3"": 1002.988381, ""R4"": 1483.319131, ""R5"": 4013.019496, ""I1"": 5}","{""R1"": 2000, ""R2"": 2000, ""R3"": 1000, ""R4"": 1500, ""R5"": 4000}","{""A"": 10.0, ""B"": 15.0, ""C"": 2614.118}","{""R1"": 0.005087888, ""R2"": -0.00247819, ""R3"": -2.59636, ""R4"": -1.75223, ""R5"": 0.6514093}",True
multisource_5R_network,multisource_5R_network__normal_4,normal,,"{""R1"": 2009.666242, ""R2"": 2001.879213, ""R3"": 1007.908483, ""R4"": 1482.782062, ""R5"": 4029.936974, ""I1"": 5}","{""R1"": 2000, ""R2"": 2000, ""R3"": 1000, ""R4"": 1500, ""R5"": 4000}","{""A"": 10.0, ""B"": 15.0, ""C"": 2621.834}","{""R1"": 0.004975951, ""R2"": -0.00249765, ""R3"": -2.59134, ""R4"": -1.75807, ""R5"": 0.6505894}",True
multisource_5R_network,multisource_5R_network__normal_5,normal,,"{""R1"": 1995.787353, ""R2"": 1962.747407, ""R3"": 1004.458542, ""R4"": 1489.431315, ""R5"": 3947.303549, ""I1"": 5}","{""R1"": 2000, ""R2"": 2000, ""R3"": 1000, ""R4"": 1500, ""R5"": 4000}","{""A"": 10.0, ""B"": 15.0, ""C"": 2614.194}","{""R1"": 0.005010554, ""R2"": -0.00254745, ""R3"": -2.59263, ""R4"": -1.74509, ""R5"": 0.6622734}",True
multisource_5R_network,multisource_5R_network__normal_6,normal,,"{""R1"": 1978.660978, ""R2"": 2018.16931, ""R3"": 981.369476, ""R4"": 1485.396844, ""R5"": 3946.672193, ""I1"": 5}","{""R1"": 2000, ""R2"": 2000, ""R3"": 1000, ""R4"": 1500, ""R5"": 4000}","{""A"": 10.0, ""B"": 15.0, ""C"": 2580.352}","{""R1"": 0.005053923, ""R2"": -0.00247749, ""R3"": -2.61915, ""R4"": -1.72705, ""R5"": 0.6538044}",True
multisource_5R_network,multisource_5R_network__normal_7,normal,,"{""R1"": 1980.690226, ""R2"": 1976.666405, ""R3"": 1002.928247, ""R4"": 1518.399007, ""R5"": 3970.857457, ""I1"": 5}","{""R1"": 2000, ""R2"": 2000, ""R3"": 1000, ""R4"": 1500, ""R5"": 4000}","{""A"": 10.0, ""B"": 15.0, ""C"": 2631.633}","{""R1"": 0.005048745, ""R2"": -0.00252951, ""R3"": -2.61398, ""R4"": -1.72328, ""R5"": 0.6627368}",True
multisource_5R_network,multisource_5R_network__normal_8,normal,,"{""R1"": 2025.289654, ""R2"": 2005.222945, ""R3"": 1013.43159, ""R4"": 1488.025297, ""R5"": 3980.053677, ""I1"": 5}","{""R1"": 2000, ""R2"": 2000, ""R3"": 1000, ""R4"": 1500, ""R5"": 4000}","{""A"": 10.0, ""B"": 15.0, ""C"": 2628.202}","{""R1"": 0.004937565, ""R2"": -0.00249349, ""R3"": -2.5835, ""R4"": -1.75615, ""R5"": 0.6603435}",True
multisource_5R_network,multisource_5R_network__normal_9,normal,,"{""R1"": 2029.36088, ""R2"": 1990.451359, ""R3"": 1005.079953, ""R4"": 1489.464669, ""R5"": 3939.653805, ""I1"": 5}","{""R1"": 2000, ""R2"": 2000, ""R3"": 1000, ""R4"": 1500, ""R5"": 4000}","{""A"": 10.0, ""B"": 15.0, ""C"": 2614.38}","{""R1"": 0.00492766, ""R2"": -0.00251199, ""R3"": -2.59122, ""R4"": -1.74518, ""R5"": 0.6636065}",True
multisource_5R_network,multisource_5R_network__normal_10,normal,,"{""R1"": 1970.446278, ""R2"": 2032.396761, ""R3"": 1002.254703, ""R4"": 1517.615192, ""R5"": 4078.648547, ""I1"": 5}","{""R1"": 2000, ""R2"": 2000, ""R3"": 1000, ""R4"": 1500, ""R5"": 4000}","{""A"": 10.0, ""B"": 15.0, ""C"": 2639.451}","{""R1"": 0.005074992, ""R2"": -0.00246015, ""R3"": -2.62354, ""R4"": -1.72933, ""R5"": 0.6471386}",True
multisource_5R_network,multisource_5R_network__normal_11,normal,,"{""R1"": 2011.313872, ""R2"": 2031.68919, ""R3"": 982.154376, ""R4"": 1518.241882, ""R5"": 3991.006303, ""I1"": 5}","{""R1"": 2000, ""R2"": 2000, ""R3"": 1000, ""R4"": 1500, ""R5"": 4000}","{""A"": 10.0, ""B"": 15.0, ""C"": 2604.591}","{""R1"": 0.004971874, ""R2"": -0.00246101, ""R3"": -2.64173, ""R4"": -1.70565, ""R5"": 0.652615}",True
multisource_5R_network,multisource_5R_network__normal_12,normal,,"{""R1"": 2024.144887, ""R2"": 1996.901837, ""R3"": 986.79476, ""R4"": 1472.496088, ""R5"": 4044.116453, ""I1"": 5}","{""R1"": 2000, ""R2"": 2000, ""R3"": 1000, ""R4"": 1500, ""R5"": 4000}","{""A"": 10.0, ""B"": 15.0, ""C"": 2588.096}","{""R1"": 0.004940358, ""R2"": -0.00250388, ""R3"": -2.6126, ""R4"": -1.74744, ""R5"": 0.6399658}",True
multisource_5R_network,multisource_5R_network__normal_13,normal,,"{""R1"": 2032.508661, ""R2"": 2006.300976, ""R3"": 1010.089236, ""R4"": 1523.553273, ""R5"": 3935.526659, ""I1"": 5}","{""R1"": 2000, ""R2"": 2000, ""R3"": 1000, ""R4"": 1500, ""R5"": 4000}","{""A"": 10.0, ""B"": 15.0, ""C"": 2641.321}","{""R1"": 0.004920028, ""R2"": -0.00249215, ""R3"": -2.60504, ""R4"": -1.72381, ""R5"": 0.6711481}",True
multisource_5R_network,multisource_5R_network__normal_14,normal,,"{""R1"": 1960.035085, ""R2"": 2033.981987, ""R3"": 1014.850218, ""R4"": 1497.262229, ""R5"": 4043.736182, ""I1"": 5}","{""R1"": 2000, ""R2"": 2000, ""R3"": 1000, ""R4"": 1500, ""R5"": 4000}","{""A"": 10.0, ""B"": 15.0, ""C"": 2641.275}","{""R1"": 0.005101949, ""R2"": -0.00245823, ""R3"": -2.59277, ""R4"": -1.75405, ""R5"": 0.6531769}",True
multisource_5R_network,multisource_5R_network__normal_15,normal,,"{""R1"": 2036.088616, ""R2"": 2036.919645, ""R3"": 988.542961, ""R4"": 1529.146042, ""R5"": 3952.764022, ""I1"": 5}","{""R1"": 2000, ""R2"": 2000, ""R3"": 1000, ""R4"": 1500, ""R5"": 4000}","{""A"": 10.0, ""B"": 15.0, ""C"": 2616.538}","{""R1"": 0.004911378, ""R2"": -0.00245469, ""R3"": -2.63675, ""R4"": -1.7013, ""R5"": 0.6619515}",True
multisource_5R_network,multisource_5R_network__normal_16,normal,,"{""R1"": 1997.43574, ""R2"": 1974.217642, ""R3"": 1014.399418, ""R4"": 1527.99322, ""R5"": 3954.371708, ""I1"": 5}","{""R1"": 2000, ""R2"": 2000, ""R3"": 1000, ""R4"": 1500, ""R5"": 4000}","{""A"": 10.0, ""B"": 15.0, ""C"": 2651.504}","{""R1"": 0.005006419, ""R2"": -0.00253265, ""R3"": -2.60401, ""R4"": -1.72547, ""R5"": 0.6705246}",True
multisource_5R_network,multisource_5R_network__normal_17,normal,,"{""R1"": 2002.430259, ""R2"": 2034.640162, ""R3"": 996.070022, ""R4"": 1488.882694, ""R5"": 4059.194915, ""I1"": 5}","{""R1"": 2000, ""R2"": 2000, ""R3"": 1000, ""R4"": 1500, ""R5"": 4000}","{""A"": 10.0, ""B"": 15.0, ""C"": 2611.998}","{""R1"": 0.004993932, ""R2"": -0.00245744, ""R3"": -2.61226, ""R4"": -1.74426, ""R5"": 0.6434768}",True
multisource_5R_network,multisource_5R_network__normal_18,normal,,"{""R1"": 1995.467551, ""R2"": 1996.926289, ""R3"": 1002.722051, ""R4"": 1470.69263, ""R5"": 4054.460194, ""I1"": 5}","{""R1"": 2000, ""R2"": 2000, ""R3"": 1000, ""R4"": 1500, ""R5"": 4000}","{""A"": 10.0, ""B"": 15.0, ""C"": 2609.401}","{""R1"": 0.005011357, ""R2"": -0.00250385, ""R3"": -2.59234, ""R4"": -1.76407, ""R5"": 0.6435878}",True
multisource_5R_network,multisource_5R_network__normal_19,normal,,"{""R1"": 1972.757771, ""R2"": 2016.775486, ""R3"": 1014.622906, ""R4"": 1494.436751, ""R5"": 3957.597154, ""I1"": 5}","{""R1"": 2000, ""R2"": 2000, ""R3"": 1000, ""R4"": 1500, ""R5"": 4000}","{""A"": 10.0, ""B"": 15.0, ""C"": 2631.778}","{""R1"": 0.005069046, ""R2"": -0.00247921, ""R3"": -2.58399, ""R4"": -1.75101, ""R5"": 0.664994}",True
